customer_id,customer_name,email,city,state,age,gender,membership,last_purchase,total_spent
2154,Customer_2154,customer2154@mail.com,Delhi,DL,41,Female,Gold,2026-04-11,6120.53
2155,Customer_2155,customer2155@mail.com,Chennai,TN,,Female,Platinum,2026-01-14,4396.75
2156,Customer_2156,customer2156@mail.com,Pune,MH,19,Female,Platinum,2025-03-27,5985.92
2157,Customer_2157,customer2157@mail.com,Delhi,DL,,Female,Silver,2026-01-25,4803.74
2158,Customer_2158,customer2158@mail.com,Hyderabad,TS,,Male,Gold,2025-01-09,4093.95
2159,Customer_2159,customer2159@mail.com,Delhi,DL,,Female,Silver,2025-03-29,4941.8
2160,Customer_2160,customer2160@mail.com,Pune,MH,,Female,Platinum,2025-06-03,627.46
2161,Customer_2161,customer2161@mail.com,Chennai,TN,19,Female,Gold,2025-03-10,4883.15
2162,Customer_2162,customer2162@mail.com,Bengaluru,KA,50,Male,Silver,2025-05-30,1323.21
2163,Customer_2163,customer2163@mail.com,Hyderabad,TS,47,Female,Silver,2026-02-27,1258.21
2164,Customer_2164,customer2164@mail.com,Chennai,TN,,Female,Silver,2026-02-18,4092.82
2165,Customer_2165,customer2165@mail.com,Mumbai,MH,51,Male,Gold,2025-11-27,1652.73
2166,Customer_2166,customer2166@mail.com,Bengaluru,KA,,Female,Gold,2025-07-19,6586.59
2167,Customer_2167,customer2167@mail.com,Delhi,DL,62,Male,Platinum,2025-10-07,3215.16
2168,Customer_2168,customer2168@mail.com,Hyderabad,TS,54,Female,Gold,2026-04-05,7634.4
2169,Customer_2169,customer2169@mail.com,Bengaluru,KA,56,Male,Silver,2026-01-01,219.52
2170,Customer_2170,customer2170@mail.com,Delhi,DL,,Male,Platinum,2025-02-09,3432.74
2171,Customer_2171,customer2171@mail.com,Bengaluru,KA,,Male,Platinum,2025-07-15,6122.48
2172,Customer_2172,customer2172@mail.com,Pune,MH,27,Male,Gold,2025-05-24,347.77
2173,Customer_2173,customer2173@mail.com,Hyderabad,TS,30,Male,Silver,2025-05-09,9409.23
2174,Customer_2174,customer2174@mail.com,Pune,MH,,Male,Gold,2025-12-22,886.24
2175,Customer_2175,customer2175@mail.com,Hyderabad,TS,62,Male,Silver,2025-11-19,1718.33
2176,Customer_2176,customer2176@mail.com,Delhi,DL,,Male,Gold,2025-03-01,7637.04
2177,Customer_2177,customer2177@mail.com,Delhi,DL,25,Female,Platinum,2025-06-20,3356.0
2178,Customer_2178,customer2178@mail.com,Pune,MH,,Female,Gold,2025-06-03,5225.8
2179,Customer_2179,customer2179@mail.com,Hyderabad,TS,,Female,Silver,2026-01-22,5855.87
2180,Customer_2180,customer2180@mail.com,Bengaluru,KA,61,Female,Silver,2025-04-19,4538.48
2181,Customer_2181,customer2181@mail.com,Pune,MH,50,Female,Silver,2025-06-30,129.65
2182,Customer_2182,customer2182@mail.com,Hyderabad,TS,50,Female,Platinum,2025-07-25,9563.46
2183,Customer_2183,customer2183@mail.com,Hyderabad,TS,64,Male,Platinum,2025-12-05,3377.52
2184,Customer_2184,customer2184@mail.com,Pune,MH,,Female,Gold,2025-09-22,1833.82
2185,Customer_2185,customer2185@mail.com,Mumbai,MH,,Female,Gold,2025-11-09,4847.91
2186,Customer_2186,customer2186@mail.com,Mumbai,MH,44,Female,Gold,2025-10-13,2737.98
2187,Customer_2187,customer2187@mail.com,Pune,MH,20,Female,Silver,2025-09-27,8754.4
2188,Customer_2188,customer2188@mail.com,Hyderabad,TS,55,Female,Silver,2025-01-23,9573.64
2189,Customer_2189,customer2189@mail.com,Chennai,TN,,Male,Gold,2026-04-26,3013.14
2190,Customer_2190,customer2190@mail.com,Bengaluru,KA,58,Male,Gold,2026-02-09,5534.2
2191,Customer_2191,customer2191@mail.com,Delhi,DL,,Male,Gold,2025-09-26,5431.16
2192,Customer_2192,customer2192@mail.com,Mumbai,MH,,Male,Silver,2025-05-21,6634.21
2193,Customer_2193,customer2193@mail.com,Mumbai,MH,,Female,Platinum,2025-03-29,4061.62
2194,Customer_2194,customer2194@mail.com,Pune,MH,,Female,Gold,2026-01-14,5542.33
2195,Customer_2195,customer2195@mail.com,Bengaluru,KA,23,Female,Silver,2026-05-07,4939.99
2196,Customer_2196,customer2196@mail.com,Hyderabad,TS,,Male,Platinum,2025-10-23,9629.89
2197,Customer_2197,customer2197@mail.com,Chennai,TN,37,Male,Silver,2025-10-10,8407.89
2198,Customer_2198,customer2198@mail.com,Hyderabad,TS,,Female,Silver,2025-11-06,1846.9
2199,Customer_2199,customer2199@mail.com,Chennai,TN,36,Female,Platinum,2025-04-01,7917.52
2200,Customer_2200,,Pune,MH,,Male,Silver,2025-09-13,7878.38
2201,Customer_2201,customer2201@mail.com,Pune,MH,18,Female,Gold,2025-10-08,8484.81
2202,Customer_2202,customer2202@mail.com,Hyderabad,TS,,Female,Gold,2025-08-01,7250.25
2203,Customer_2203,customer2203@mail.com,Mumbai,MH,,Male,Silver,2025-04-26,4422.98
2204,Customer_2204,customer2204@mail.com,Pune,MH,,Female,Silver,2025-10-09,9800.18
2205,Customer_2205,customer2205@mail.com,Mumbai,MH,,Male,Gold,2025-03-07,8951.02
2206,Customer_2206,customer2206@mail.com,Mumbai,MH,35,Female,Gold,2025-10-24,551.75
2207,Customer_2207,customer2207@mail.com,Pune,MH,59,Female,Silver,2025-05-17,6707.72
2208,Customer_2208,customer2208@mail.com,Chennai,TN,,Female,Gold,2025-07-16,8409.24
2209,Customer_2209,customer2209@mail.com,Delhi,DL,,Male,Gold,2025-02-23,8627.13
2210,Customer_2210,customer2210@mail.com,Bengaluru,KA,28,Female,Silver,2025-01-23,2437.1
2211,Customer_2211,customer2211@mail.com,Bengaluru,KA,55,Male,Gold,2025-02-17,1456.33
2212,Customer_2212,customer2212@mail.com,Chennai,TN,,Female,Platinum,2025-12-08,1543.65
2213,Customer_2213,customer2213@mail.com,Pune,MH,,Female,Platinum,2025-08-06,6131.67
2214,Customer_2214,customer2214@mail.com,Mumbai,MH,28,Female,Gold,2025-02-08,2833.43
2215,Customer_2215,customer2215@mail.com,Mumbai,MH,,Female,Platinum,2025-09-12,139.7
2216,Customer_2216,customer2216@mail.com,Delhi,DL,,Male,Gold,2025-03-11,4317.76
2217,Customer_2217,customer2217@mail.com,Chennai,TN,59,Female,Silver,2025-05-04,3649.65
2218,Customer_2218,customer2218@mail.com,Mumbai,MH,51,Male,Platinum,2025-05-16,7511.58
2219,Customer_2219,customer2219@mail.com,Delhi,DL,35,Female,Silver,2025-07-20,2606.86
2220,Customer_2220,customer2220@mail.com,Mumbai,MH,,Male,Platinum,2026-04-07,3459.05
2221,Customer_2221,customer2221@mail.com,Delhi,DL,18,Female,Silver,2025-10-02,4274.0
2222,Customer_2222,customer2222@mail.com,Delhi,DL,,Male,Silver,2025-07-03,6191.26
2223,Customer_2223,customer2223@mail.com,Chennai,TN,,Male,Gold,2025-01-25,9280.33
2224,Customer_2224,customer2224@mail.com,Mumbai,MH,,Female,Platinum,2026-02-06,5147.18
2225,Customer_2225,customer2225@mail.com,Mumbai,MH,35,Male,Silver,2025-01-08,5214.72
2226,Customer_2226,customer2226@mail.com,Hyderabad,TS,19,Male,Platinum,2026-02-24,7141.02
2227,Customer_2227,customer2227@mail.com,Mumbai,MH,,Female,Gold,2026-03-17,7387.87
2228,Customer_2228,customer2228@mail.com,Chennai,TN,,Female,Platinum,2025-07-31,9968.03
2229,Customer_2229,customer2229@mail.com,Pune,MH,,Male,Platinum,2025-11-26,1599.25
2230,Customer_2230,customer2230@mail.com,Delhi,DL,18,Female,Silver,2025-12-02,7346.68
2231,Customer_2231,customer2231@mail.com,Mumbai,MH,33,Male,Platinum,2025-12-24,8201.87
2232,Customer_2232,customer2232@mail.com,Mumbai,MH,52,Male,Silver,2026-03-05,4408.74
2233,Customer_2233,customer2233@mail.com,Delhi,DL,31,Male,Gold,2025-09-05,4277.0
2234,Customer_2234,customer2234@mail.com,Delhi,DL,42,Male,Platinum,2025-03-18,1945.42
2235,Customer_2235,customer2235@mail.com,Hyderabad,TS,24,Male,Platinum,2025-06-20,770.85
2236,Customer_2236,customer2236@mail.com,Mumbai,MH,53,Male,Platinum,2026-05-05,8675.97
2237,Customer_2237,customer2237@mail.com,Mumbai,MH,,Female,Gold,2025-04-23,6938.55
2238,Customer_2238,customer2238@mail.com,Delhi,DL,,Female,Silver,2025-02-27,8261.67
2239,Customer_2239,customer2239@mail.com,Mumbai,MH,40,Male,Gold,2025-06-03,3621.72
2240,Customer_2240,customer2240@mail.com,Pune,MH,,Female,Platinum,2025-03-17,9214.32
2241,Customer_2241,customer2241@mail.com,Delhi,DL,,Male,Silver,2025-10-19,6857.22
2242,Customer_2242,customer2242@mail.com,Delhi,DL,,Male,Silver,2025-09-11,1785.06
2243,Customer_2243,customer2243@mail.com,Pune,MH,34,Female,Platinum,2025-01-11,2037.53
2244,Customer_2244,customer2244@mail.com,Hyderabad,TS,,Male,Platinum,2025-04-04,9613.16
2245,Customer_2245,customer2245@mail.com,Hyderabad,TS,57,Female,Gold,2025-09-13,923.32
2246,Customer_2246,customer2246@mail.com,Chennai,TN,63,Female,Gold,2026-01-13,6800.7
2247,Customer_2247,customer2247@mail.com,Delhi,DL,,Female,Gold,2025-12-01,699.6
2248,Customer_2248,customer2248@mail.com,Pune,MH,,Female,Silver,2026-04-09,5485.08
2249,Customer_2249,customer2249@mail.com,Hyderabad,TS,32,Male,Platinum,2026-01-18,6141.29
2250,Customer_2250,customer2250@mail.com,Chennai,TN,32,Male,Silver,2026-02-14,7082.01
2251,Customer_2251,customer2251@mail.com,Delhi,DL,50,Female,Platinum,2025-03-31,3088.22
2252,Customer_2252,customer2252@mail.com,Bengaluru,KA,,Male,Silver,2025-03-28,4296.34
2253,Customer_2253,customer2253@mail.com,Pune,MH,,Male,Silver,2025-08-29,8700.54
2254,Customer_2254,customer2254@mail.com,Bengaluru,KA,,Female,Silver,2026-02-23,511.18
2255,Customer_2255,customer2255@mail.com,Mumbai,MH,44,Female,Gold,2026-05-03,3527.96
2256,Customer_2256,customer2256@mail.com,Delhi,DL,22,Female,Gold,2025-12-29,5366.11
2257,Customer_2257,customer2257@mail.com,Bengaluru,KA,32,Male,Platinum,2025-05-08,3416.98
2258,Customer_2258,customer2258@mail.com,Hyderabad,TS,64,Female,Silver,2025-08-01,8508.77
2259,Customer_2259,customer2259@mail.com,Delhi,DL,,Male,Platinum,2025-12-23,5738.63
2260,Customer_2260,customer2260@mail.com,Chennai,TN,32,Female,Platinum,2026-04-18,8905.31
2261,Customer_2261,customer2261@mail.com,Mumbai,MH,,Female,Gold,2025-11-14,7095.83
2262,Customer_2262,customer2262@mail.com,Delhi,DL,53,Male,Gold,2025-04-19,667.41
2263,Customer_2263,customer2263@mail.com,Chennai,TN,39,Male,Silver,2025-02-15,9804.53
2264,Customer_2264,customer2264@mail.com,Hyderabad,TS,19,Female,Silver,2025-08-10,8552.77
2265,Customer_2265,customer2265@mail.com,Pune,MH,43,Male,Platinum,2025-06-21,2833.69
2266,Customer_2266,customer2266@mail.com,Delhi,DL,46,Male,Silver,2026-01-09,9271.35
2267,Customer_2267,customer2267@mail.com,Mumbai,MH,47,Female,Silver,2025-01-27,5605.83
2268,Customer_2268,customer2268@mail.com,Pune,MH,,Female,Gold,2025-02-08,1682.13
2269,Customer_2269,customer2269@mail.com,Bengaluru,KA,36,Female,Silver,2025-03-15,598.75
2270,Customer_2270,customer2270@mail.com,Chennai,TN,,Male,Platinum,2026-03-13,2213.44
2271,Customer_2271,customer2271@mail.com,Chennai,TN,,Male,Silver,2025-05-08,1315.91
2272,Customer_2272,customer2272@mail.com,Chennai,TN,58,Female,Silver,2026-04-02,348.84
2273,Customer_2273,customer2273@mail.com,Hyderabad,TS,56,Male,Platinum,2025-01-16,1712.87
2274,Customer_2274,customer2274@mail.com,Hyderabad,TS,,Female,Silver,2025-09-02,2099.47
2275,Customer_2275,customer2275@mail.com,Pune,MH,,Male,Platinum,2026-01-04,9015.88
2276,Customer_2276,customer2276@mail.com,Bengaluru,KA,,Female,Gold,2026-01-05,4857.31
2277,Customer_2277,customer2277@mail.com,Delhi,DL,52,Male,Platinum,2025-04-13,7651.8
2278,Customer_2278,customer2278@mail.com,Delhi,DL,,Female,Silver,2026-03-26,6009.98
2279,Customer_2279,customer2279@mail.com,Delhi,DL,,Male,Gold,2025-09-17,5225.48
2280,Customer_2280,customer2280@mail.com,Chennai,TN,53,Male,Silver,2026-04-04,7460.31
2281,Customer_2281,customer2281@mail.com,Bengaluru,KA,,Male,Gold,2025-08-16,6843.12
2282,Customer_2282,customer2282@mail.com,Hyderabad,TS,,Female,Gold,2025-05-12,7342.72
2283,Customer_2283,customer2283@mail.com,Delhi,DL,18,Female,Silver,2026-05-06,2813.5
2284,Customer_2284,customer2284@mail.com,Delhi,DL,27,Male,Silver,2025-01-03,6545.19
2285,Customer_2285,customer2285@mail.com,Bengaluru,KA,42,Male,Silver,2025-08-16,2815.64
2286,Customer_2286,customer2286@mail.com,Pune,MH,,Male,Silver,2025-06-20,3525.17
2287,Customer_2287,customer2287@mail.com,Delhi,DL,,Male,Gold,2026-02-05,5825.48
2288,Customer_2288,customer2288@mail.com,Pune,MH,,Male,Silver,2025-07-20,7386.06
2289,Customer_2289,customer2289@mail.com,Delhi,DL,,Male,Platinum,2025-11-12,9494.7
2290,Customer_2290,customer2290@mail.com,Pune,MH,55,Male,Silver,2025-04-16,4472.59
2291,Customer_2291,customer2291@mail.com,Delhi,DL,54,Male,Gold,2025-08-11,5868.27
2292,Customer_2292,customer2292@mail.com,Pune,MH,42,Male,Silver,2025-03-06,4557.66
2293,Customer_2293,customer2293@mail.com,Bengaluru,KA,,Male,Gold,2025-10-13,1890.88
2294,Customer_2294,customer2294@mail.com,Pune,MH,,Female,Platinum,2025-11-13,628.48
2295,Customer_2295,customer2295@mail.com,Hyderabad,TS,19,Male,Platinum,2026-01-10,5317.71
2296,Customer_2296,customer2296@mail.com,Pune,MH,49,Male,Silver,2025-11-07,7853.64
2297,Customer_2297,customer2297@mail.com,Delhi,DL,,Female,Silver,2025-08-22,950.15
2298,Customer_2298,customer2298@mail.com,Bengaluru,KA,62,Female,Platinum,2025-05-21,4122.61
2299,Customer_2299,customer2299@mail.com,Chennai,TN,,Male,Gold,2025-08-07,233.09
2300,Customer_2300,customer2300@mail.com,Delhi,DL,,Male,Gold,2025-10-18,4736.32
2301,Customer_2301,customer2301@mail.com,Chennai,TN,,Female,Platinum,2025-01-25,5807.67
2302,Customer_2302,customer2302@mail.com,Delhi,DL,47,Female,Platinum,2025-10-14,5670.92
2303,Customer_2303,,Bengaluru,KA,,Female,Silver,2025-01-13,1478.62
2304,Customer_2304,customer2304@mail.com,Chennai,TN,,Male,Gold,2025-12-23,624.24
2305,Customer_2305,customer2305@mail.com,Chennai,TN,,Female,Silver,2025-08-13,3304.93
2306,Customer_2306,customer2306@mail.com,Bengaluru,KA,58,Female,Platinum,2025-04-04,657.18
2307,Customer_2307,customer2307@mail.com,Mumbai,MH,64,Male,Gold,2026-02-27,8753.75
2308,Customer_2308,customer2308@mail.com,Hyderabad,TS,,Male,Platinum,2025-08-07,1860.97
2309,Customer_2309,customer2309@mail.com,Hyderabad,TS,,Female,Gold,2025-09-18,9135.76
2310,Customer_2310,customer2310@mail.com,Bengaluru,KA,20,Male,Silver,2025-04-30,8901.97
2311,Customer_2311,customer2311@mail.com,Mumbai,MH,56,Male,Silver,2025-01-02,6243.81
2312,Customer_2312,customer2312@mail.com,Chennai,TN,54,Female,Silver,2025-06-01,878.5
2313,Customer_2313,customer2313@mail.com,Hyderabad,TS,37,Female,Silver,2025-08-20,8781.97
2314,Customer_2314,customer2314@mail.com,Bengaluru,KA,,Female,Gold,2025-11-01,6225.99
2315,Customer_2315,customer2315@mail.com,Bengaluru,KA,,Male,Platinum,2025-08-15,1362.54
2316,Customer_2316,customer2316@mail.com,Mumbai,MH,,Female,Silver,2025-04-03,8072.34
2317,Customer_2317,customer2317@mail.com,Bengaluru,KA,21,Male,Platinum,2026-05-02,585.43
2318,Customer_2318,customer2318@mail.com,Chennai,TN,57,Female,Silver,2026-01-28,1941.89
2319,Customer_2319,customer2319@mail.com,Hyderabad,TS,,Female,Silver,2025-06-05,7449.72
2320,Customer_2320,customer2320@mail.com,Delhi,DL,,Male,Gold,2025-05-24,3873.68
2321,Customer_2321,customer2321@mail.com,Delhi,DL,,Female,Gold,2025-03-30,8921.73
2322,Customer_2322,customer2322@mail.com,Delhi,DL,50,Female,Platinum,2026-01-07,1243.99
2323,Customer_2323,customer2323@mail.com,Hyderabad,TS,,Male,Platinum,2025-02-14,941.29
2324,Customer_2324,customer2324@mail.com,Chennai,TN,,Male,Silver,2025-01-08,1707.27
2325,Customer_2325,customer2325@mail.com,Delhi,DL,,Female,Platinum,2025-09-10,3917.55
2326,Customer_2326,customer2326@mail.com,Delhi,DL,,Female,Gold,2025-03-21,7575.18
2327,Customer_2327,customer2327@mail.com,Delhi,DL,20,Male,Silver,2026-03-09,741.78
2328,Customer_2328,customer2328@mail.com,Chennai,TN,,Female,Gold,2025-12-03,8227.01
2329,Customer_2329,customer2329@mail.com,Delhi,DL,,Female,Silver,2025-06-28,4951.42
2330,Customer_2330,customer2330@mail.com,Chennai,TN,42,Female,Silver,2025-07-31,4883.5
2331,Customer_2331,customer2331@mail.com,Chennai,TN,,Male,Platinum,2025-02-24,437.99
2332,Customer_2332,customer2332@mail.com,Mumbai,MH,,Female,Gold,2025-01-20,2034.49
2333,Customer_2333,customer2333@mail.com,Mumbai,MH,55,Male,Silver,2026-02-27,8919.16
2334,Customer_2334,customer2334@mail.com,Delhi,DL,64,Female,Silver,2025-08-13,3439.81
2335,Customer_2335,customer2335@mail.com,Hyderabad,TS,49,Female,Silver,2025-11-28,9189.1
2336,Customer_2336,customer2336@mail.com,Bengaluru,KA,37,Female,Platinum,2026-01-31,7685.59
2337,Customer_2337,customer2337@mail.com,Delhi,DL,,Female,Silver,2025-09-08,7329.33
2338,Customer_2338,customer2338@mail.com,Bengaluru,KA,21,Male,Gold,2025-12-02,9224.37
2339,Customer_2339,customer2339@mail.com,Chennai,TN,26,Female,Silver,2025-12-06,9596.02
2340,Customer_2340,customer2340@mail.com,Chennai,TN,65,Male,Silver,2026-04-25,1236.62
2341,Customer_2341,customer2341@mail.com,Delhi,DL,,Female,Gold,2025-04-24,6773.48
2342,Customer_2342,customer2342@mail.com,Pune,MH,59,Male,Silver,2025-03-14,4942.32
2343,Customer_2343,customer2343@mail.com,Chennai,TN,,Male,Gold,2025-04-30,1168.56
2344,Customer_2344,customer2344@mail.com,Delhi,DL,54,Male,Silver,2025-06-05,7006.54
2345,Customer_2345,customer2345@mail.com,Chennai,TN,,Female,Platinum,2025-12-08,7067.74
2346,Customer_2346,customer2346@mail.com,Delhi,DL,44,Male,Gold,2026-03-31,4659.41
2347,Customer_2347,customer2347@mail.com,Mumbai,MH,25,Male,Silver,2025-04-05,8178.12
2348,Customer_2348,customer2348@mail.com,Bengaluru,KA,27,Male,Platinum,2026-02-26,7873.43
2349,Customer_2349,customer2349@mail.com,Delhi,DL,,Female,Gold,2025-05-20,8288.25
2350,Customer_2350,customer2350@mail.com,Chennai,TN,,Male,Silver,2026-03-31,6007.51
2351,Customer_2351,customer2351@mail.com,Hyderabad,TS,,Female,Gold,2025-04-13,5726.41
2352,Customer_2352,customer2352@mail.com,Bengaluru,KA,,Female,Gold,2025-09-19,3055.21
2353,Customer_2353,customer2353@mail.com,Chennai,TN,43,Female,Silver,2025-05-28,1956.35
2354,Customer_2354,customer2354@mail.com,Bengaluru,KA,29,Male,Gold,2025-04-20,446.6
2355,Customer_2355,customer2355@mail.com,Bengaluru,KA,,Male,Silver,2025-01-02,6640.08
2356,Customer_2356,customer2356@mail.com,Delhi,DL,,Male,Gold,2026-04-14,824.01
2357,Customer_2357,customer2357@mail.com,Chennai,TN,,Female,Gold,2025-03-10,6418.12
2358,Customer_2358,customer2358@mail.com,Mumbai,MH,30,Female,Platinum,2025-02-11,9533.59
2359,Customer_2359,customer2359@mail.com,Hyderabad,TS,,Female,Silver,2025-10-24,3974.31
2360,Customer_2360,customer2360@mail.com,Delhi,DL,44,Female,Platinum,2025-01-19,4512.1
2361,Customer_2361,customer2361@mail.com,Chennai,TN,41,Female,Platinum,2025-10-17,5901.23
2362,Customer_2362,customer2362@mail.com,Pune,MH,,Male,Platinum,2025-10-15,5304.47
2363,Customer_2363,customer2363@mail.com,Delhi,DL,36,Female,Platinum,2025-06-03,5797.12
2364,Customer_2364,customer2364@mail.com,Delhi,DL,36,Male,Silver,2026-03-30,4651.2
2365,Customer_2365,customer2365@mail.com,Chennai,TN,,Female,Silver,2026-03-17,7002.07
2366,Customer_2366,customer2366@mail.com,Hyderabad,TS,,Male,Platinum,2026-01-25,5309.94
2367,Customer_2367,customer2367@mail.com,Bengaluru,KA,45,Female,Gold,2025-03-22,7897.99
2368,Customer_2368,customer2368@mail.com,Chennai,TN,26,Male,Gold,2025-03-23,5149.86
2369,Customer_2369,customer2369@mail.com,Chennai,TN,,Male,Platinum,2025-11-01,3818.53
2370,Customer_2370,customer2370@mail.com,Hyderabad,TS,33,Female,Gold,2025-06-10,2895.51
2371,Customer_2371,customer2371@mail.com,Hyderabad,TS,,Male,Platinum,2025-07-13,1882.74
2372,Customer_2372,customer2372@mail.com,Chennai,TN,,Male,Gold,2026-03-17,2164.62
2373,Customer_2373,customer2373@mail.com,Mumbai,MH,35,Female,Gold,2025-06-19,9011.67
2374,Customer_2374,customer2374@mail.com,Delhi,DL,,Male,Gold,2025-10-09,8245.28
2375,Customer_2375,customer2375@mail.com,Delhi,DL,20,Female,Platinum,2026-04-06,989.41
2376,Customer_2376,customer2376@mail.com,Mumbai,MH,18,Female,Platinum,2025-01-20,8324.18
2377,Customer_2377,customer2377@mail.com,Hyderabad,TS,,Female,Silver,2025-07-11,2879.58
2378,Customer_2378,customer2378@mail.com,Delhi,DL,,Female,Platinum,2025-09-27,7820.42
2379,Customer_2379,customer2379@mail.com,Delhi,DL,,Male,Gold,2025-11-15,311.21
2380,Customer_2380,customer2380@mail.com,Delhi,DL,18,Female,Platinum,2025-01-29,8525.27
2381,Customer_2381,customer2381@mail.com,Delhi,DL,,Male,Gold,2025-09-04,5105.71
2382,Customer_2382,,Delhi,DL,,Female,Platinum,2025-08-15,1541.69
2383,Customer_2383,customer2383@mail.com,Bengaluru,KA,,Male,Gold,2025-03-28,2325.24
2384,Customer_2384,,Pune,MH,,Female,Platinum,2025-03-01,7508.51
2385,Customer_2385,customer2385@mail.com,Pune,MH,,Female,Silver,2026-05-06,7999.98
2386,Customer_2386,customer2386@mail.com,Delhi,DL,,Male,Gold,2025-08-05,366.12
2387,Customer_2387,customer2387@mail.com,Pune,MH,40,Female,Silver,2025-12-02,8660.28
2388,Customer_2388,customer2388@mail.com,Pune,MH,,Female,Silver,2025-12-28,2144.31
2389,Customer_2389,customer2389@mail.com,Pune,MH,,Male,Gold,2025-07-28,2386.52
2390,Customer_2390,customer2390@mail.com,Chennai,TN,,Female,Silver,2025-05-20,644.89
2391,Customer_2391,customer2391@mail.com,Chennai,TN,,Male,Silver,2025-06-06,3477.99
2392,Customer_2392,customer2392@mail.com,Pune,MH,,Female,Gold,2025-08-27,5138.63
2393,Customer_2393,customer2393@mail.com,Mumbai,MH,,Male,Platinum,2025-01-27,8804.73
2394,Customer_2394,customer2394@mail.com,Pune,MH,45,Male,Silver,2025-11-07,8900.14
2395,Customer_2395,customer2395@mail.com,Delhi,DL,,Male,Gold,2026-01-10,5184.83
2396,Customer_2396,customer2396@mail.com,Hyderabad,TS,,Female,Gold,2025-08-24,1320.93
2397,Customer_2397,customer2397@mail.com,Hyderabad,TS,,Male,Platinum,2026-03-24,5898.79
2398,Customer_2398,customer2398@mail.com,Hyderabad,TS,,Male,Gold,2026-03-12,3272.68
2399,Customer_2399,customer2399@mail.com,Chennai,TN,,Male,Silver,2025-04-15,7397.22
2400,Customer_2400,customer2400@mail.com,Mumbai,MH,,Male,Gold,2026-04-29,9280.63
2401,Customer_2401,customer2401@mail.com,Chennai,TN,37,Male,Gold,2026-03-28,1233.73
2402,Customer_2402,customer2402@mail.com,Hyderabad,TS,,Male,Gold,2025-06-01,7858.12
2403,Customer_2403,customer2403@mail.com,Delhi,DL,43,Male,Silver,2026-01-01,7046.61
2404,Customer_2404,customer2404@mail.com,Delhi,DL,,Male,Gold,2025-10-19,7682.43
2405,Customer_2405,customer2405@mail.com,Pune,MH,23,Female,Silver,2025-03-01,5616.68
2406,Customer_2406,customer2406@mail.com,Bengaluru,KA,47,Female,Gold,2025-03-02,1424.49
2407,Customer_2407,customer2407@mail.com,Bengaluru,KA,,Male,Silver,2025-05-11,9406.71
2408,Customer_2408,customer2408@mail.com,Pune,MH,46,Male,Silver,2025-03-28,8565.57
2409,Customer_2409,customer2409@mail.com,Delhi,DL,27,Female,Platinum,2025-07-10,2697.6
2410,Customer_2410,customer2410@mail.com,Mumbai,MH,,Male,Gold,2025-09-04,1235.52
2411,Customer_2411,customer2411@mail.com,Delhi,DL,,Female,Gold,2025-02-21,8821.4
2412,Customer_2412,customer2412@mail.com,Pune,MH,,Female,Gold,2026-01-25,3869.9
2413,Customer_2413,customer2413@mail.com,Hyderabad,TS,,Male,Silver,2026-04-14,4073.45
2414,Customer_2414,customer2414@mail.com,Chennai,TN,61,Female,Gold,2025-03-28,6831.09
2415,Customer_2415,customer2415@mail.com,Hyderabad,TS,,Male,Gold,2026-01-14,3800.46
2416,Customer_2416,customer2416@mail.com,Hyderabad,TS,59,Male,Gold,2025-07-23,3995.26
2417,Customer_2417,customer2417@mail.com,Hyderabad,TS,64,Male,Platinum,2026-02-24,8252.86
2418,Customer_2418,customer2418@mail.com,Bengaluru,KA,59,Male,Platinum,2026-02-13,3121.09
2419,Customer_2419,customer2419@mail.com,Chennai,TN,33,Male,Platinum,2025-06-13,2684.58
2420,Customer_2420,customer2420@mail.com,Mumbai,MH,52,Female,Silver,2025-08-11,5157.3
2421,Customer_2421,customer2421@mail.com,Mumbai,MH,55,Female,Gold,2026-04-07,8444.58
2422,Customer_2422,customer2422@mail.com,Pune,MH,37,Male,Silver,2025-11-26,7344.27
2423,Customer_2423,customer2423@mail.com,Bengaluru,KA,30,Male,Silver,2025-04-15,1174.0
2424,Customer_2424,customer2424@mail.com,Hyderabad,TS,,Female,Gold,2025-08-28,8499.22
2425,Customer_2425,customer2425@mail.com,Bengaluru,KA,44,Female,Silver,2026-03-29,5604.08
2426,Customer_2426,customer2426@mail.com,Mumbai,MH,64,Male,Silver,2025-01-18,7921.16
2427,Customer_2427,customer2427@mail.com,Delhi,DL,49,Male,Silver,2025-12-30,4357.85
2428,Customer_2428,customer2428@mail.com,Hyderabad,TS,19,Female,Platinum,2025-07-30,3422.71
2429,Customer_2429,customer2429@mail.com,Chennai,TN,50,Female,Gold,2025-02-28,4521.82
2430,Customer_2430,customer2430@mail.com,Pune,MH,,Female,Gold,2025-02-04,1971.46
2431,Customer_2431,customer2431@mail.com,Pune,MH,28,Female,Gold,2026-05-01,6388.85
2432,Customer_2432,customer2432@mail.com,Hyderabad,TS,32,Female,Platinum,2025-04-26,1966.26
2433,Customer_2433,customer2433@mail.com,Mumbai,MH,18,Female,Platinum,2025-08-08,3171.2
2434,Customer_2434,customer2434@mail.com,Hyderabad,TS,,Male,Gold,2025-09-02,6047.84
2435,Customer_2435,customer2435@mail.com,Pune,MH,,Male,Silver,2025-04-30,8926.73
2436,Customer_2436,customer2436@mail.com,Chennai,TN,64,Female,Gold,2026-04-30,7919.99
2437,Customer_2437,customer2437@mail.com,Pune,MH,50,Male,Gold,2025-08-04,3641.82
